"Gene","logFC_Condition","adjP_Condition","logFC_Platform","Ec","Ep","Em","Es","Ex","AUC_Microarray","AUC_RNAseq","BIOS_Rank"
"RNF152",-2.97535298109951,2.96916635967082e-21,1.50409688418089e-15,0.412336487885329,0.999995853972422,1,0.33,0.969949606850995,0.949343339587242,0.975308641975309,0.742456389741749
"PKIB",-3.88373536320856,1.35148455766613e-18,9.35882505712552e-16,0.468526896175445,0.999997585727584,1,0.33,0.91179653122005,0.941838649155722,0.916666666666667,0.742064202624616
"LRP8",3.25759412237557,3.15614433510841e-21,1.94975522023448e-17,0.450867314884066,0.99999649546369,1,0.33,0.928274781784268,0.949968730456535,0.925925925925926,0.741827718426405
"COL11A1",1.75797937459258,3.36581127899021e-08,3.76581293965289e-15,0.0886918264182777,0.999990726806285,1,1,0.618248709255233,0.751719824890557,0.916666666666667,0.741386252495959
"C11orf86",-3.83799389521623,3.12987881992771e-18,-1.24784334095007e-15,0.453558556093848,0.999997518125178,1,0.33,0.917289281408123,0.929330831769856,0.919753086419753,0.74016907112543
"PDE6A",-3.38154893537034,3.53567634525853e-19,-1.69350167700367e-15,0.421238500975288,0.999996743352334,1,0.33,0.943238146274102,0.934333958724203,0.938271604938272,0.738894678120345
"CCL23",-3.60725440952955,2.8353164804432e-19,-2.05002834584654e-15,0.451689330768718,0.999997150972406,1,0.33,0.91179653122005,0.953408380237649,0.916666666666667,0.738696602592235
"CWH43",-3.84963484197432,2.97843439092566e-18,8.69033755304513e-16,0.455494038585266,0.999997535482012,1,0.33,0.905396910456836,0.91307066916823,0.944444444444444,0.738177696904823
"NPY",-3.31598240120289,1.44003538505619e-19,-4.34516877652257e-15,0.421803979180806,0.999996614539153,1,0.33,0.933767531972341,0.932145090681676,0.929012345679012,0.73711362513846
"ANPEP",-3.98428755196873,4.69193083837451e-18,4.90224169658956e-15,0.466117514203433,0.99999772887948,1,0.33,0.884332780279687,0.909943714821764,0.901234567901235,0.73608960467252
"CST1",3.90815216919972,1.85290879192879e-17,1.02501417292327e-15,0.441472002869445,0.99999762116595,1,0.33,0.906303781031978,0.937460913070669,0.91358024691358,0.735554681013475
"PHLPP2",-2.30254053413209,1.43461134550078e-24,1.28126771615409e-15,0.370640677175334,0.999993690486504,1,0.33,0.97217556189907,0.950594121325829,0.953703703703704,0.734561985912181
"CD177",-5.25508027487347,1.02026968014177e-16,3.20874001958589e-15,0.567339178861433,0.999999065938789,1,0.33,0.774477776518235,0.916197623514697,0.839506172839506,0.734363204263692
"TP53INP2",-2.48357106644311,3.17684564523009e-23,3.58754960523145e-15,0.377225146943688,0.999994387873342,1,0.33,0.961231282912703,0.957473420888055,0.944444444444444,0.733690163545947
"SST",-3.80143806812624,4.37315754753474e-20,9.74877610117242e-16,0.496838786857257,0.999997462928831,1,0.33,0.834898028587034,0.939337085678549,0.873456790123457,0.732346855674624
"ABCA8",-2.88634477548196,7.31683400237998e-22,3.03047668516446e-15,0.411855076089013,0.999995625649642,1,0.33,0.906303781031978,0.948405253283302,0.91358024691358,0.729630896554126
"KRT23",4.78574620220241,5.85145192370983e-18,-8.91316672107193e-16,0.556780433095249,0.999998654827832,1,0.33,0.757999525954018,0.951844903064415,0.830246913580247,0.72895572277542
"CADM3",-3.42563414581387,1.76139754185232e-22,2.71851584992694e-15,0.503110067037789,0.999996827190574,1,0.33,0.807434277646671,0.971857410881801,0.858024691358025,0.728108234375007
"SMPDL3A",-2.52616806900629,1.13487356026394e-21,-2.02774542904386e-15,0.357210118403584,0.999994537443882,1,0.33,0.953254943990437,0.939962476547842,0.953703703703704,0.72809191996758
"TRPM6",-3.54503234723033,1.40969154794587e-17,8.69033755304513e-16,0.403294909156797,0.999997043782641,1,0.33,0.906509887980873,0.913696060037523,0.929012345679012,0.727960368184062
"DPEP1",4.91937932998056,2.59931002729344e-17,2.71294512072627e-15,0.550819823027392,0.999998779871046,1,0.33,0.757999525954017,0.926829268292683,0.830246913580247,0.727763625770491
"HSD17B2",-3.58936779031379,5.42823278575357e-18,-4.67941252856276e-16,0.418382193343428,0.999997120539789,1,0.33,0.88982553046776,0.946216385240775,0.904320987654321,0.727640968870195
"USP2",-2.50690751649694,1.0507521168032e-21,1.95532594943515e-15,0.355052680890995,0.999994470444007,1,0.33,0.950245782536558,0.956222639149468,0.938271604938272,0.727058586774312
"CLEC3B",-2.83671816719152,8.62957145178664e-22,-2.13916001305726e-15,0.403401320460009,0.999995492126655,1,0.33,0.895318280655833,0.952157598499062,0.907407407407407,0.725743018648499
"SLC25A34",-2.53713288962452,1.13487356026394e-21,-2.38427209788674e-15,0.358760587241945,0.999994575131779,1,0.33,0.939260282160413,0.954971857410882,0.932098765432099,0.725603088906827
"KRT6B",4.12187177306938,1.93465397920534e-17,-2.58481834911086e-15,0.465092414026236,0.999997913436031,1,0.33,0.829405278398961,0.936210131332083,0.87037037037037,0.724899121172246
"ALPI",-2.6058803013006,1.60265912841368e-20,4.90224169658956e-16,0.348251913279351,0.999994804199837,1,0.33,0.942125168750064,0.933708567854909,0.959876543209877,0.72407437724585
"KIAA1549",2.43607412150181,1.62247835136323e-22,1.09186292333131e-15,0.358363871631604,0.999994214929803,1,0.33,0.928274781784268,0.957160725453408,0.925925925925926,0.723326573669135
"AJUBA",3.3249732972047,2.41917407563445e-21,5.79355836869675e-16,0.462785386860447,0.999996632503405,1,0.33,0.818419778022816,0.944965603502189,0.864197530864197,0.722240359477334
"WSCD1",-3.1296683131092,1.56030433909292e-18,4.81311002937884e-15,0.376239183910289,0.999996219044086,1,0.33,0.89983202283665,0.909943714821764,0.932098765432099,0.721213485158205
"SLC7A5",3.29237161026614,2.60845938499159e-19,3.43156918761269e-15,0.413065693136135,0.999996566896568,1,0.33,0.856869029339324,0.933708567854909,0.885802469135803,0.719986257874405
"TEAD4",2.00291122548816,1.43720741910802e-23,-2.67395001632158e-16,0.308876609628469,0.999992259218148,1,0.33,0.95993280913466,0.943714821763602,0.947530864197531,0.719760335596255
"TMEM236",-3.18893828901808,1.65017059432556e-17,-3.34243752040197e-16,0.361311747094167,0.999996349870767,1,0.33,0.906303781031978,0.934333958724203,0.91358024691358,0.719522375599382
"CFD",-3.01710929818067,3.61600866524199e-19,-9.35882505712552e-16,0.375641628374105,0.999995956442849,1,0.33,0.884332780279687,0.927454659161976,0.901234567901235,0.717994073019328
"ADAMDEC1",-3.37324621103531,2.07521306327114e-16,5.16963669822172e-15,0.357153988814058,0.999996727317539,1,0.33,0.902057977884725,0.91119449656035,0.919753086419753,0.717841738803264
"KLK6",3.54725912604899,4.23671731357177e-17,-4.05549085808773e-15,0.392103258653024,0.999997047683568,1,0.33,0.865108154621433,0.912445278298937,0.890432098765432,0.717441692191605
"PI16",-3.85186545664794,1.26030771015952e-18,-3.74353002285021e-15,0.465471005774696,0.9999975387959,1,0.33,0.790956027082453,0.925578486554096,0.848765432098765,0.71728491433061
"IL6R",-2.23496472340821,5.72851415575548e-21,1.78263334421439e-15,0.305424062504552,0.99999340120604,1,0.33,0.950245782536558,0.948717948717949,0.938271604938272,0.71713264924943
"EDN3",-2.92117813091651,1.28362724462105e-18,5.68214378468335e-16,0.352846921920941,0.999995716660883,1,0.33,0.900811030843905,0.929956222639149,0.910493827160494,0.716730733885146
"FAM135B",-2.23775161988279,4.28254774546039e-23,1.1865653197427e-15,0.337928540983663,0.999993413481683,1,0.33,0.915413708173171,0.91869918699187,0.966049382716049,0.716667132527703
"OGN",-4.0529157436138,2.67755722019074e-18,7.13053337685754e-16,0.480811983907547,0.999997822504163,1,0.33,0.768985026330163,0.927454659161976,0.83641975308642,0.715958966548375
"GREM2",-3.07126330312131,3.09751675111209e-17,7.57619171291114e-16,0.342308368019287,0.999996085187256,1,0.33,0.906303781031978,0.913696060037523,0.91358024691358,0.715721646847704
"HILPDA",2.25115918594843,3.78251696868315e-22,-2.32856480588004e-15,0.325574753699191,0.999993472114072,1,0.33,0.922782031596195,0.951219512195122,0.922839506172839,0.715670051481892
"GDPD2",-3.08986817739244,1.5390667937636e-16,-1.64893584339831e-15,0.329858142082112,0.999996128376497,1,0.33,0.917289281408123,0.928080050031269,0.919753086419753,0.715428710373346
"STMN2",-2.73078107387048,3.83880073334776e-18,-2.6516670995189e-15,0.321077949426831,0.999995190860155,1,0.33,0.924317528365469,0.923702313946216,0.962962962962963,0.715078133730491
"TACSTD2",3.28245372981975,2.77217574507984e-16,-2.27285751387334e-15,0.344754168132104,0.999996546679549,1,0.33,0.89983202283665,0.909943714821764,0.929012345679012,0.714916547529661
"TGFBI",2.2951699233388,2.58573541839915e-21,-1.71578459380635e-15,0.319004448855205,0.999993659761834,1,0.33,0.922782031596195,0.956222639149468,0.922839506172839,0.714356028042647
"CLDN23",-2.67714998436424,1.66766303920767e-19,-1.45953105057553e-15,0.339390428271835,0.999995029252156,1,0.33,0.900811030843905,0.911819887429644,0.910493827160494,0.714039297673579
"MTHFD1L",2.04150484072328,6.74315243440773e-23,-1.33697500816079e-16,0.305575434029317,0.999992467144291,1,0.33,0.933767531972341,0.932457786116323,0.929012345679012,0.71386708662919
"CHP2",-3.57311196500085,1.01568862641312e-13,-4.90224169658956e-16,0.313432569638734,0.999997092617541,1,0.33,0.924317528365469,0.923702313946216,0.938271604938272,0.713549438124349
"C1orf115",-2.21456394967613,5.37949097951067e-20,3.01933522676312e-15,0.288093389454361,0.999993310404424,1,0.33,0.936560281129878,0.930581613508443,0.932098765432099,0.710929396197733
"MMP3",4.44595217240632,2.80391971193714e-14,-1.11414584013399e-15,0.406776400651641,0.999998303018565,1,0.33,0.817471686057895,0.863664790494059,0.925925925925926,0.71084927794562
"SCNN1B",-4.2718740920268,2.6137202269786e-16,3.03047668516446e-15,0.449409605667016,0.999998101104372,1,0.33,0.774477776518235,0.91494684177611,0.839506172839506,0.710777096657925
"CPNE7",3.03729833457431,2.47544460646233e-19,-3.78809585645557e-15,0.381529936613302,0.999996004976479,1,0.33,0.840390778775106,0.956222639149468,0.876543209876543,0.710383344072978
"ULBP2",2.30886418840815,8.54271946983694e-19,-2.62938418271622e-15,0.281642528113416,0.999993716690529,1,0.33,0.93989921370199,0.932457786116323,0.953703703703704,0.710307091701187
"TSPAN7",-2.39394007075845,2.87539920340472e-18,1.60437000979295e-15,0.283501364452073,0.99999405576931,1,0.33,0.937673258653916,0.931207004377736,0.950617283950617,0.71023373577506
"CRNDE",2.7099670866088,4.90550426178012e-20,-4.10005669169309e-15,0.353273426845518,0.999995128900312,1,0.33,0.867854529715469,0.958098811757348,0.891975308641975,0.71022461709226
"LRRN2",-2.3513753054986,1.58790948183261e-18,-6.68487504080395e-16,0.282554263637731,0.999993889190099,1,0.33,0.933767531972341,0.934959349593496,0.929012345679012,0.709263136960034
"EPB41L3",-2.48380632213759,1.73241450811144e-21,3.40928627081001e-15,0.348139529037897,0.999994388713483,1,0.33,0.867854529715469,0.963727329580988,0.891975308641975,0.70919768949337
"KLF4",-2.55341583036332,3.26961537313793e-17,2.99705230996044e-15,0.284186743386365,0.999994630501693,1,0.33,0.930995393509692,0.927454659161976,0.944444444444444,0.70903535347955
"NAALADL1",-2.43278953612193,1.79118279693041e-19,3.28673022839527e-15,0.307902442909918,0.999994202720465,1,0.33,0.906303781031978,0.928080050031269,0.91358024691358,0.708840085332472
"CHGA",-5.5510789960618,6.15043251422049e-15,2.17258438826128e-15,0.532580164602174,0.999999289470477,1,0.33,0.681101023321001,0.921200750469043,0.787037037037037,0.708736095478731
"AMPD1",-2.86606360244405,1.11361394334427e-17,-1.33697500816079e-16,0.328034287559754,0.999995571640819,1,0.33,0.882024382452055,0.899937460913071,0.91358024691358,0.708010848330525
"SDCBP2",-2.62066353603561,4.36358744983871e-17,-2.55139397390684e-15,0.289453477863417,0.999994851887872,1,0.33,0.920422107031339,0.92151344590369,0.935185185185185,0.707974087356526
"SLCO4A1",2.85489593567327,1.41634747291226e-19,2.22829168026798e-16,0.363291085668002,0.999995541573669,1,0.33,0.843137153869143,0.948092557848655,0.878086419753086,0.707284756222163
"DHRS11",-2.3236732983753,4.74428604607223e-19,1.78263334421439e-16,0.287455986857916,0.999993777498634,1,0.33,0.918752640745283,0.92057535959975,0.95679012345679,0.707240481020367
"HHLA2",-2.83758277224336,3.93590450830807e-15,6.68487504080395e-17,0.275956428386362,0.999995494492912,1,0.33,0.928769438461618,0.92620387742339,0.932098765432099,0.706944272268178
"PLCD1",-1.95743475713195,3.66340002300883e-21,7.46477712889774e-16,0.270063383664246,0.999992003687224,1,0.33,0.933767531972341,0.932457786116323,0.929012345679012,0.706764583864762
"STC2",2.6467365078288,4.6873222937515e-17,2.27285751387334e-15,0.291777872820208,0.999994934696277,1,0.33,0.910405309315004,0.91588492808005,0.944444444444444,0.706435623366298
"STRA6",3.09825915893585,5.26933033274357e-18,-1.71578459380635e-15,0.361407712835752,0.999996147685548,1,0.33,0.840390778775106,0.932457786116323,0.876543209876543,0.706358927859281
"SPINK2",-3.08989750151774,1.26102155832103e-15,-4.81311002937884e-15,0.310805960630232,0.999996128444134,1,0.33,0.887589270072241,0.903064415259537,0.907407407407407,0.705678271829321
"TNFRSF12A",2.07098195097772,1.19607065855975e-19,-4.93566607179358e-15,0.264562929182675,0.999992620734586,1,0.33,0.932108371033729,0.928080050031269,0.929012345679012,0.705332784190198
"TESC",2.63553681137149,3.08046245299481e-18,-4.18918835890381e-15,0.311580031841677,0.999994899326487,1,0.33,0.883137359976092,0.900562851782364,0.901234567901235,0.704942458228851
"TEX11",-3.32891302887088,3.46709623148195e-15,-1.04729708972595e-15,0.324976400040168,0.999996640344592,1,0.33,0.867854529715469,0.905253283302064,0.891975308641975,0.704565514020046
"PLCL2",-2.02354976826948,4.47640688132588e-20,8.57892296903173e-16,0.264334624013088,0.999992371396527,1,0.33,0.928274781784268,0.952470293933709,0.925925925925926,0.704520355438777
"TMEM171",-2.47616374124427,1.54385911290689e-16,-4.34516877652257e-16,0.264319699714186,0.999994361338847,1,0.33,0.925430505889506,0.92432770481551,0.925925925925926,0.703948913388508
"NAAA",-2.22600757849311,5.94218768401335e-19,1.29240917455543e-15,0.273904608734907,0.999993361543731,1,0.33,0.915413708173171,0.91869918699187,0.919753086419753,0.703862335690362
"CCDC68",-2.25117977586028,1.29614289685969e-19,-3.23102293638857e-16,0.287052410182591,0.999993472203592,1,0.33,0.900811030843905,0.938086303939963,0.910493827160494,0.703571382646017
"MT1M",-3.07017102224094,8.21211659302988e-17,-7.3979283784897e-15,0.333409831953706,0.999996082635325,1,0.33,0.851376279151252,0.923702313946216,0.882716049382716,0.702956438748057
"CNTFR",-3.25917315349697,2.80255553480234e-17,1.68236021860233e-15,0.364208154530413,0.999996498740042,1,0.33,0.818419778022816,0.926829268292683,0.864197530864197,0.702524886258654
"TNFRSF17",-3.33932019847522,4.35388447208836e-14,-1.73806751060903e-15,0.301218115333874,0.99999666096883,1,0.33,0.878840030091615,0.902439024390244,0.898148148148148,0.702010961278864
"BMP5",-2.52583262902037,3.61155880260053e-15,-9.72092245516907e-16,0.246275465246692,0.999994536285774,1,0.33,0.933767531972341,0.936835522201376,0.929012345679012,0.702007506700961
"TG",2.51589084597812,4.95283019517792e-18,-1.84948209462242e-15,0.293932178849049,0.999994501821126,1,0.33,0.884332780279687,0.941838649155722,0.901234567901235,0.701651892189972
"AKR1B10",-3.35489375033302,3.44183814823926e-14,-1.96089667863582e-15,0.304935111357707,0.999996691592464,1,0.33,0.873120562259757,0.894934333958724,0.925925925925926,0.701610473041986
"TUBAL3",-2.81691985091044,3.12995579539728e-15,-4.67941252856276e-16,0.275839315222961,0.999995437545422,1,0.33,0.900811030843905,0.919324577861163,0.910493827160494,0.701329156722458
"CBX2",2.2192137008329,3.42951186571214e-20,-2.18372584666262e-15,0.291627454464864,0.999993331246851,1,0.33,0.884332780279687,0.944965603502189,0.901234567901235,0.701190713198281
"GTF2IRD1",2.19984160075249,4.17339470549737e-23,-1.94975522023448e-16,0.332370179596101,0.999993243830669,1,0.33,0.840390778775106,0.945590994371482,0.876543209876543,0.700550840440375
"HRK",-2.26874933176153,4.32510331177716e-18,-3.00819376836178e-15,0.265960068888379,0.999993547986233,1,0.33,0.906509887980873,0.913696060037523,0.932098765432099,0.700492700971097
"ACADS",-2.02932945183457,3.84280618753234e-20,2.17815511746195e-15,0.26599769516973,0.99999240240234,1,0.33,0.906303781031978,0.945590994371482,0.91358024691358,0.70045877572081
"LEMD1",3.44904129568355,4.84189141040228e-17,-1.96089667863582e-15,0.379896357173713,0.999996870833628,1,0.33,0.790956027082453,0.934646654158849,0.848765432098765,0.700169851017959
"VSTM2A",-2.20033867516793,3.79151009059532e-17,-1.78263334421439e-16,0.243935022120041,0.999993246092949,1,0.33,0.926543483413543,0.924953095684803,0.929012345679012,0.700094350325307
"TMCC3",-1.94401595177238,1.19908595114229e-20,2.16144292985994e-15,0.261453391777925,0.999991926003049,1,0.33,0.906303781031978,0.938086303939962,0.91358024691358,0.69954981976259
"ASPA",-2.80744764107337,6.29221275071801e-19,0,0.344978209200927,0.999995411159581,1,0.33,0.818419778022816,0.930581613508443,0.864197530864197,0.698678679676665
"TMEM37",-2.28809065209001,3.99928732447334e-19,-2.75194022513096e-15,0.28420015415685,0.999993630065256,1,0.33,0.878840030091615,0.92620387742339,0.898148148148148,0.698606762862744
"LDHD",-2.59490630463614,8.79786876952538e-18,1.22556042414739e-16,0.298792239903511,0.999994768448321,1,0.33,0.862361779527397,0.948717948717949,0.888888888888889,0.698229757575846
"RUNDC3B",-2.24179085117953,1.07443705823076e-17,-7.63189900491784e-16,0.256818773447933,0.999993431219397,1,0.33,0.900811030843905,0.935584740462789,0.910493827160494,0.697524647102247
"CST2",2.50620020349802,3.93590450830807e-15,-2.45112084829478e-15,0.243729297957116,0.999994467963933,1,0.33,0.91179653122005,0.946216385240775,0.916666666666667,0.69710405942822
"AHCYL2",-2.28535302353023,5.80721064199186e-16,1.92886498573197e-15,0.235074348624663,0.999993618531959,1,0.33,0.920035656502159,0.931207004377736,0.921296296296296,0.697020724731756
"RNF183",2.72757000717861,9.15732687652347e-18,2.67395001632158e-16,0.313747643566703,0.999995181363042,1,0.33,0.840390778775106,0.905565978736711,0.876543209876543,0.69682672074097
"NR3C2",-2.37049360958239,6.94900163425389e-17,1.24505797634974e-15,0.258588100072783,0.999993964750526,1,0.33,0.895318280655833,0.92151344590369,0.907407407407407,0.696780069095828
"PTPRR",-2.61304293644445,5.98600673112775e-15,1.44838959217419e-15,0.250907488788005,0.999994827372586,1,0.33,0.900811030843905,0.91119449656035,0.910493827160494,0.696342669400899
"ZG16",-5.60945180850706,3.53077710348143e-15,-1.55144808238658e-15,0.547308671324911,0.999999330767506,1,0.33,0.604202520687985,0.906816760475297,0.743827160493827,0.69630210455608
"LAMA1",-2.95402790280443,9.91570844543385e-16,-1.81605771941841e-15,0.299221182457123,0.999995800522947,1,0.33,0.851376279151252,0.91682301438399,0.882716049382716,0.696118652426264
"RHPN1",2.17206652710105,1.73241450811144e-21,2.00546251224118e-16,0.304444920298383,0.999993115775695,1,0.33,0.845883528963179,0.957473420888055,0.87962962962963,0.696064313007451
"CBLN2",-2.32367681699492,5.68429772062619e-18,-1.71578459380635e-15,0.270537280427366,0.999993777512974,1,0.33,0.878840030091615,0.936835522201376,0.898148148148148,0.695874217606391
"ENHO",-1.9385531824963,1.76834249456876e-20,-2.96223525245625e-15,0.258510619334646,0.999991894069945,1,0.33,0.88982553046776,0.937460913070669,0.904320987654321,0.69566560877447
"ACAN",2.25344464119619,1.1242551478579e-15,-2.07231126264922e-15,0.227427521247653,0.999993482038953,1,0.33,0.917289281408123,0.920888055034396,0.919753086419753,0.694942056938946
"CDKN2B",-2.53601833732902,1.33987747420531e-16,4.01092502448237e-15,0.271762595838641,0.999994571315745,1,0.33,0.870894607211682,0.893683552220138,0.932098765432099,0.694530354873214
"LRRC8E",2.32396671525572,3.99928732447334e-19,-8.69033755304513e-16,0.288656263740358,0.999993778695604,1,0.33,0.851376279151252,0.937460913070669,0.882716049382716,0.694005264317443
"NFE2L3",2.36802684590051,1.8906558431934e-21,-1.82719917781975e-15,0.331304570369157,0.999993955069797,1,0.33,0.807434277646671,0.957473420888055,0.858024691358025,0.693746560617125
"PADI2",-3.07497907769295,1.66378983533809e-14,2.82993043394034e-15,0.286046619080508,0.999996093854787,1,0.33,0.851376279151252,0.904940587867417,0.882716049382716,0.693483798417309
"ETHE1",-1.85662631145206,1.84114194475774e-17,-1.50409688418089e-15,0.209762577051125,0.99999139261739,1,0.33,0.925430505889506,0.92432770481551,0.927469135802469,0.693036895111604
"CES3",-2.14090521612326,1.32605200714419e-15,2.79650605873632e-15,0.21503328457998,0.999992968153723,1,0.33,0.91986561826932,0.921200750469043,0.922839506172839,0.692978374200604
"PLAC8",-3.05842644390645,1.20187138896473e-13,1.83834063622109e-16,0.266775157043599,0.999996055081504,1,0.33,0.866999185877552,0.891494684177611,0.904320987654321,0.692754079600531
"MT1E",-2.78256308637606,2.75158852820245e-16,-1.06958000652863e-15,0.292311764424007,0.999995340985118,1,0.33,0.840390778775106,0.917448405253283,0.876543209876543,0.692539576836846
"FAM107A",-2.38880181156901,7.94893818316546e-18,-1.44838959217419e-15,0.275770900006078,0.999994035975547,1,0.33,0.856869029339324,0.943714821763602,0.885802469135802,0.69252679306419
"NEBL",2.31873770367099,1.38131985198407e-20,4.45658336053596e-15,0.310888380534641,0.999993757318713,1,0.33,0.818419778022816,0.952470293933709,0.864197530864198,0.691860383175234
"P2RY1",-2.13865186449482,4.65351080810752e-18,2.02774542904386e-15,0.250250138597037,0.99999295731203,1,0.33,0.878840030091615,0.92057535959975,0.898148148148148,0.691816625200136
"LIPC",-2.56282571840028,7.8571143689144e-14,-2.05002834584654e-15,0.226739632189884,0.999994662179112,1,0.33,0.900945000360687,0.910569105691057,0.922839506172839,0.691535858945937
"CTHRC1",2.61546550474887,2.3623653449709e-15,-9.35882505712552e-16,0.258270028388762,0.999994835181425,1,0.33,0.868668652163608,0.892432770481551,0.91358024691358,0.691386703146759
"ADH1B",-3.24084724485286,4.44693541465116e-16,9.22512755630945e-15,0.335893701074723,0.999996460518692,1,0.33,0.790956027082453,0.906191369606004,0.848765432098765,0.691369237735174
"UGT2A3",-3.0154855817614,5.87301984029502e-14,5.21420253182708e-15,0.269360884895037,0.99999595251123,1,0.33,0.85586941063718,0.885240775484678,0.919753086419753,0.691045249608689
"ASCL2",3.22132259816585,6.78620131432774e-21,-2.45112084829478e-15,0.438616683595448,0.999996419318825,1,0.33,0.686593773509074,0.966228893058161,0.790123456790123,0.691041375284669
"LRRC36",2.45680453066542,1.52635835831865e-20,-2.74079876672962e-15,0.32868068480747,0.999994291234714,1,0.33,0.790956027082453,0.963727329580988,0.848765432098765,0.689926200624927
"MALL",-2.05301935613594,5.03585533396874e-16,-3.42042772921135e-15,0.212034084015324,0.999992527665512,1,0.33,0.906303781031978,0.914634146341463,0.91358024691358,0.689666078542563
"LUZP2",-2.31750919556552,2.7491956120423e-16,6.68487504080395e-17,0.243463177979361,0.999993752282465,1,0.33,0.873677051021775,0.895247029393371,0.959876543209877,0.68942679625672
"ZNF575",-1.80354451016463,2.77786570234412e-20,-4.14462252529845e-15,0.238118623432234,0.999991043396655,1,0.33,0.878840030091615,0.932457786116323,0.898148148148148,0.689389939384101
"TCN1",3.14798367840861,2.40443961024787e-14,-2.40655501468942e-15,0.289439171698916,0.999996259997574,1,0.33,0.826658903304925,0.889305816135084,0.868827160493827,0.689218867000283
"PDE9A",-1.778194896861,2.73669490111539e-17,4.45658336053596e-16,0.198834839321556,0.999990869267825,1,0.33,0.916526685697208,0.919324577861163,0.953703703703704,0.689070478857318
"HOMER1",1.50768829215122,1.72682739328027e-19,1.51523834258223e-15,0.190980108758652,0.999988646507725,1,0.33,0.922782031596195,0.932770481550969,0.922839506172839,0.688750157372514
"DSCC1",2.34245022696491,2.8158387842077e-17,5.79355836869675e-16,0.261733142222294,0.999993853493612,1,0.33,0.851376279151252,0.92245153220763,0.882716049382716,0.688620654973432
"CLDN8",-4.37898134639874,7.47094136776741e-13,1.42053594617084e-15,0.358503242877344,0.99999822723871,1,0.33,0.752506775765945,0.848030018761726,0.827160493827161,0.6882016491764
"GNG7",-1.56569801412569,1.29614289685969e-19,-2.07927467415006e-15,0.199645267509572,0.999989187868546,1,0.33,0.910961798077022,0.916197623514697,0.959876543209877,0.688119250691028
"AFF3",-1.6557916848494,1.82498738013436e-18,1.02501417292327e-15,0.198293521758455,0.999989953440862,1,0.33,0.91179653122005,0.929330831769856,0.916666666666667,0.688016001283873
"LRRC19",-2.60286348926775,1.46438508700974e-13,-2.51796959870282e-15,0.225530430079237,0.999994794401576,1,0.33,0.884332780279687,0.91869918699187,0.901234567901235,0.6879716009521
"EGFL6",2.84340463933258,2.63012829999503e-14,-2.75194022513096e-15,0.260686914951588,0.999995510388638,1,0.33,0.847522079206901,0.880550343964978,0.904320987654321,0.687640900909425
"ANLN",3.04653777988067,3.83880073334776e-18,2.40655501468942e-15,0.358203780075726,0.999996026973204,1,0.33,0.747014025577872,0.933708567854909,0.824074074074074,0.687042766525361
"BTNL8",-3.03584271223593,1.27247387786655e-13,1.78263334421439e-16,0.264297159771307,0.999996001498842,1,0.33,0.840390778775106,0.886178861788618,0.876543209876543,0.686936788009051
"NAP1L2",-2.33361241325859,1.28026085375043e-20,7.13053337685754e-16,0.313402567569105,0.999993817877084,1,0.33,0.790956027082453,0.952470293933709,0.848765432098765,0.686870482505728
"ENTPD5",-2.11422476894051,1.28668375207525e-17,2.04445761664587e-15,0.241087361656613,0.999992838301238,1,0.33,0.862361779527397,0.927454659161976,0.888888888888889,0.68668839589705
"PIRT",-2.88117259004397,3.65070202031937e-18,2.67395001632158e-16,0.339184994617814,0.99999561194834,1,0.33,0.76349227614209,0.928705440900563,0.833333333333333,0.686534576541649
"PRSS22",3.01579984849792,2.68869685350081e-16,-1.73806751060903e-15,0.317018030959079,0.999995953272536,1,0.33,0.785463276894381,0.91494684177611,0.845679012345679,0.686495452225199
"CXCL3",3.58556048642096,2.68482789797095e-16,4.90224169658956e-16,0.376925869559549,0.999997114022778,1,0.33,0.725043024825582,0.935584740462789,0.811728395061728,0.686393201681582
"MSX1",2.84618127320886,1.0564790255645e-16,5.79355836869675e-16,0.306983086147907,0.99999551794694,1,0.33,0.790956027082453,0.934959349593496,0.848765432098765,0.68558692623546
"SALL4",2.26522987303349,8.3742549379931e-16,-2.8744962675457e-15,0.230573197760684,0.999993532899931,1,0.33,0.865329719591496,0.890556597873671,0.935185185185185,0.685179290050422
"IFITM3",1.7438316435654,1.29557887213291e-17,-2.33970626428138e-15,0.198815803572544,0.999990625140673,1,0.33,0.894267135216464,0.906816760475297,0.916666666666667,0.684614712785936
"NANOS3",2.09544500138709,1.194481189584e-14,-3.76302757505256e-15,0.196962502503043,0.999992744918068,1,0.33,0.895318280655832,0.933083176985616,0.907407407407407,0.684454705615389
"GCG",-3.14708428972579,2.14834158383226e-15,0,0.311642208888091,0.999996257997669,1,0.33,0.779970526706308,0.929330831769856,0.842592592592593,0.684321798718414
"IL11",3.01409736785755,3.80560702840644e-12,0,0.232373883665662,0.999995949146559,1,0.33,0.858651854447273,0.886804252657911,0.904320987654321,0.684204337451899
"FABP1",-2.68023284241559,2.70394504146049e-13,-4.95794898859626e-16,0.227414853882369,0.999995038717022,1,0.33,0.862361779527397,0.954971857410882,0.888888888888889,0.683954334425358
"MEX3A",2.78583376630144,9.35676032203762e-18,5.34790003264316e-16,0.32027364316052,0.99999535028,1,0.33,0.768985026330163,0.926829268292683,0.83641975308642,0.683850803954137
