"Gene","BIOS","adjP","AUC_train","Em","Es"
"LOC105371642",0.263247863247863,0.999999999999999,0.506172839506173,0,0
"LINC01344",0.307809407371454,0.201552853158382,0.662037037037037,0,0
"GLUL",0.298330596214163,0.763923807623677,0.632716049382716,0,0
"TEDDM1",0.261965811965812,0.999999999999999,0.501543209876543,0,0
"LINC00272",0.239471788773385,0.559211797828763,0.419753086419753,0,0
"RGSL1",0.279699794054821,0.523389079943139,0.564814814814815,0,0
"RNASEL",0.379799085415579,0.000557058120824484,0.888888888888889,0,0
"RGS16",0.65888325371625,0.000245997393753044,0.895061728395062,1,0.33
"LINC01686",0.295451422876007,0.376928001228596,0.62037037037037,0,0
"RGS8",0.283381799619143,0.833753824132308,0.578703703703704,0,0
"LINC01688",0.261538461538462,0.999999999999999,0.5,0,0
"NPL",0.286352471429739,0.828864786189253,0.589506172839506,0,0
"DHX9-AS1",0.346433895227417,0.00815339864215213,0.790123456790123,0,0
"DHX9",0.369368787370159,0.000413226165741019,0.867283950617284,0,0
"SHCBP1L",0.283998370125554,0.379564154502787,0.580246913580247,0,0
"LAMC1",0.348607975524672,0.0264295121289713,0.802469135802469,0,0
"LAMC1-AS1",0.344734871632002,0.016680074220745,0.780864197530864,0,0
"LAMC2",0.316927386239971,0.400381064225052,0.697530864197531,0,0
"NMNAT2",0.273534887961872,0.88846977594256,0.54320987654321,0,0
"LOC105371646",0.254719804569711,0.800382132802051,0.475308641975309,0,0
"SMG7-AS1",0.342297430211169,0.0206773252185019,0.777777777777778,0,0
"SMG7",0.313802919864713,0.0241079458489792,0.682098765432099,0,0
"NCF2",0.309425179034018,0.0998279115616094,0.666666666666667,0,0
"ARPC5",0.295789430715104,0.557848150504325,0.623456790123457,0,0
"RGL1",0.352319908700188,0.0208874163149192,0.811728395061728,0,0
"APOBEC4",0.26025641025641,0.999999999999999,0.49537037037037,0,0
"COLGALT2",0.306886429544917,0.360798947010475,0.660493827160494,0,0
"TSEN15",0.38025662518487,0.000547358284157295,0.901234567901235,0,0
"LOC102724830",0.350497458764354,0.0072397722628741,0.797839506172839,0,0
"C1orf21",0.37936017002913,0.00211320202833073,0.891975308641975,0,0
"LOC107985236",0.379229985734634,0.00168301309426767,0.891975308641975,0,0
"LOC105371648",0.340029598934199,0.0195706110343965,0.763888888888889,0,0
"EDEM3",0.313436289604029,0.244298792243803,0.685185185185185,0,0
"LOC105371649",0.237800163506489,0.562551673456719,0.41358024691358,0,0
"NIBAN1",0.606311151501906,0.133625635268003,0.774691358024691,1,0.33
"LOC107985238",0.270145981587644,0.671368999855145,0.530864197530864,0,0
"LINC01633",0.290068928157179,0.399282835344573,0.601851851851852,0,0
"RNF2",0.239830635230531,0.541645059546422,0.421296296296296,0,0
"TRMT1L",0.267521367521368,0.999999999999999,0.521604938271605,0,0
"SWT1",0.315614697508824,0.0838383616615032,0.691358024691358,0,0
"LOC105371651",0.258119658119658,0.999999999999999,0.487654320987654,0,0
"IVNS1ABP",0.332800563114614,0.0261424383424243,0.746913580246914,0,0
"GS1-279B7.1",0.285932791733458,0.284092148904988,0.58641975308642,0,0
"LOC107985239",0.286504372286309,0.419945136394897,0.587962962962963,0,0
"LINC01350",0.261538461538462,0.999999999999999,0.5,0,0
"GS1-204I12.4",0.336242805554907,0.054202796250264,0.748456790123457,0,0
"HMCN1",0.276142404129008,0.774537924835326,0.552469135802469,0,0
"LOC105371654",0.265384615384615,0.999999999999999,0.513888888888889,0,0
"PRG4",0.364653210491687,0.0136180988910407,0.859567901234568,0,0
"TPR",0.343814118812455,0.0228810874621922,0.790123456790123,0,0
"ODR4",0.295013532522179,0.509131048756766,0.62037037037037,0,0
"PDC-AS1",0.305142046282158,0.401477478494393,0.655864197530864,0,0
"PDC",0.283447998874492,0.71059845393222,0.578703703703704,0,0
"PTGS2",0.601003412705109,0.032029975333613,0.740740740740741,1,0.33
"PACERR",0.288389261406896,0.532594703354402,0.595679012345679,0,0
"PLA2G4A",0.247109010043295,0.736989420691673,0.447530864197531,0,0
"LINC01036",0.252564102564103,0.999999999999999,0.467592592592593,0,0
"LOC105371655",0.26931093100145,0.532594703354402,0.527777777777778,0,0
"LINC01037",0.264115895979312,0.877934516519158,0.509259259259259,0,0
"LOC105371656",0.270588739635464,0.654211611786338,0.532407407407407,0,0
"LOC105371657",0.309133206395514,0.395426002227297,0.669753086419753,0,0
"LINC01701",0.261538461538462,0.999999999999999,0.5,0,0
"BRINP3",0.649736395750021,0.00233339421080976,0.842592592592593,1,0.33
"LOC105371659",0.359279216272824,0.00642873947627548,0.810185185185185,0,0
"LOC105371658",0.253911307563092,0.532594703354402,0.472222222222222,0,0
"BRINP3-DT",0.358006111090806,0.00632375379167101,0.796296296296296,0,0
"LINC01720",0.261538461538462,0.999999999999999,0.5,0,0
"LINC01680",0.261538461538462,0.999999999999999,0.5,0,0
"LINC02770",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105371661",0.245206931523037,0.331948877248931,0.439814814814815,0,0
"RGS18",0.286752136752137,0.999999999999999,0.591049382716049,0,0
"LOC105371662",0.309669992236165,0.0403569884743275,0.666666666666667,0,0
"RGS21",0.277038522253597,0.339198632032967,0.555555555555556,0,0
"LOC105371664",0.648852419215055,0.000956234617359859,0.851851851851852,1,0.33
"RGS1",0.27786179832496,0.763723127646385,0.558641975308642,0,0
"LOC107985241",0.27222696463837,0.948511606031222,0.53858024691358,0,0
"RGS13",0.663018998547128,0.000346587472098413,0.904320987654321,1,0.33
"MIR4426",0.296189379939999,0.410935070930046,0.623456790123457,0,0
"LOC105371665",0.279617271546524,0.629857530831597,0.564814814814815,0,0
"RGS2",0.32748059062557,0.301647402405121,0.734567901234568,0,0
"LOC105371668",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105371667",0.247502008864051,0.670881098757869,0.449074074074074,0,0
"RGS2-AS1",0.283367779770282,0.838489306834879,0.578703703703704,0,0
"UCHL5",0.328489753091724,0.051744107935727,0.737654320987654,0,0
"SCARNA18B",0.269289063131553,0.532594703354402,0.527777777777778,0,0
"RO60",0.258119658119658,0.999999999999999,0.487654320987654,0,0
"GLRX2",0.317062477693918,0.118622961637426,0.697530864197531,0,0
"CDC73",0.319127354964096,0.289352534859545,0.70679012345679,0,0
"MIR1278",0.261538461538462,0.999999999999999,0.5,0,0
"B3GALT2",0.580755728771395,0.0730751025519985,0.679012345679012,1,0.33
"LINC01031",0.26965811965812,0.999999999999999,0.529320987654321,0,0
"LOC107985242",0.341782508052853,0.0234495690009981,0.768518518518518,0,0
"LOC105371670",0.261538461538462,0.999999999999999,0.5,0,0
"LOC107985458",0.24583136857581,0.596022620100106,0.442901234567901,0,0
"LOC105371671",0.571560062075239,0.14152096435945,0.648148148148148,1,0.33
"LOC105371672",0.285096016761459,0.532594703354402,0.583333333333333,0,0
"LINC01724",0.262820512820513,0.999999999999999,0.50462962962963,0,0
"LOC105371674",0.269296786931144,0.532594703354402,0.527777777777778,0,0
"KCNT2",0.346803063411662,0.0846906380377711,0.796296296296296,0,0
"MIR4735",0.261538461538462,0.999999999999999,0.5,0,0
"CFH",0.342095711906758,0.0752356509923255,0.780864197530864,0,0
"CFHR3",0.293249965226441,0.734237733228154,0.614197530864197,0,0
"CFHR1",0.286436185871768,0.695423564698163,0.589506172839506,0,0
"CFHR4",0.306366165367303,0.29584326019759,0.658950617283951,0,0
"LOC105371675",0.269299421814599,0.532594703354402,0.527777777777778,0,0
"CFHR2",0.285810542465789,0.553563227406983,0.58641975308642,0,0
"CFHR5",0.272672466556468,0.890548234436385,0.540123456790124,0,0
"F13B",0.256837606837607,0.999999999999999,0.483024691358025,0,0
"ASPM",0.600612102951602,0.0321112429981419,0.743827160493827,1,0.33
"ZBTB41",0.343858844518244,0.0134420782853264,0.787037037037037,0,0
"CRB1",0.313059252765972,0.159234211635365,0.679012345679012,0,0
"DENND1B",0.355201189436822,0.0110279037734076,0.820987654320988,0,0
"C1orf53",0.33099268675176,0.196077412634254,0.746913580246914,0,0
"LHX9",0.274387251256752,0.879645721917697,0.546296296296296,0,0
"NEK7",0.303720653703617,0.340021374288136,0.651234567901235,0,0
"LOC105371677",0.238085363437409,0.327953091915615,0.41358024691358,0,0
"ATP6V1G3",0.261114283607109,0.917435324199457,0.498456790123457,0,0
"PTPRC",0.326034870686644,0.118480404408997,0.725308641975309,0,0
"MIR181A1HG",0.281488883324845,0.476309527926693,0.570987654320988,0,0
"MIR181B1",0.253033099018784,0.648049871247305,0.469135802469136,0,0
"MIR181A1",0.253891550723246,0.532594703354402,0.472222222222222,0,0
"LINC01222",0.261538461538462,0.999999999999999,0.5,0,0
"LINC01221",0.261538461538462,0.999999999999999,0.5,0,0
"LOC107985243",0.261538461538462,0.999999999999999,0.5,0,0
"LINC02789",0.25390059858203,0.532594703354402,0.472222222222222,0,0
"LOC105371680",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105371682",0.261538461538462,0.999999999999999,0.5,0,0
"NR5A2",0.381568127730879,0.000611258593755307,0.87962962962963,0,0
"LOC107985244",0.296168385791809,0.253421392747872,0.621913580246914,0,0
"LINC00862",0.246225669755242,0.723283451009173,0.444444444444444,0,0
"ZNF281",0.374577620574181,0.000519605631955738,0.885802469135803,0,0
"LOC107985459",0.269300361576321,0.532594703354402,0.527777777777778,0,0
"KIF14",0.617641709052258,0.00514658977168119,0.783950617283951,1,0.33
"DDX59",0.274378357565614,0.793534026328562,0.546296296296296,0,0
"DDX59-AS1",0.343553111032309,0.013974647925571,0.780864197530864,0,0
"CAMSAP2",0.371133231316778,0.00187582205573462,0.87037037037037,0,0
"GPR25",0.288130622594939,0.777218640288127,0.595679012345679,0,0
"INAVA",0.615910068548807,0.0883396369589946,0.805555555555556,1,0.33
"MROH3P",0.660690581026781,0.000760555410522062,0.882716049382716,1,0.33
"KIF21B",0.330899625233224,0.0373543695696457,0.737654320987654,0,0
"LOC101929305",0.293541500652754,0.44749301228348,0.614197530864197,0,0
"CACNA1S",0.261111111111111,0.999999999999999,0.498456790123457,0,0
"ASCL5",0.353506465854613,0.00748057777634465,0.787037037037037,0,0
"TMEM9",0.35285977827832,0.00455830772578212,0.811728395061728,0,0
"IGFN1",0.268448579920544,0.829781399720539,0.524691358024691,0,0
"PKP1",0.638639984446407,0.012482892193165,0.848765432098765,1,0.33
"LOC101929326",0.275681236765925,0.671740689449932,0.550925925925926,0,0
"TNNT2",0.588703935854747,0.169780767154734,0.712962962962963,1,0.33
"LAD1",0.314529914529915,0.999999999999999,0.691358024691358,0,0
"LOC101929343",0.268494439742925,0.740181434056134,0.524691358024691,0,0
"TNNI1",0.289316239316239,0.999999999999999,0.600308641975309,0,0
"PHLDA3",0.331566790679629,0.125521611016843,0.743827160493827,0,0
"CSRP1",0.264102564102564,0.999999999999999,0.509259259259259,0,0
"CSRP1-AS1",0.34104969605569,0.0223934295943284,0.774691358024691,0,0
"RPS10P7",0.302614917025327,0.736897979650944,0.648148148148148,0,0
"NAV1",0.299538284847167,0.365039640308149,0.635802469135802,0,0
"IPO9-AS1",0.355068805713479,0.00206155521467161,0.817901234567901,0,0
"MIR5191",0.261538461538462,0.999999999999999,0.5,0,0
"MIR1231",0.287757602621725,0.579780760395097,0.594135802469136,0,0
"IPO9",0.354283051328648,0.0017121933031307,0.817901234567901,0,0
"MIR6739",0.281677974371515,0.817791146627358,0.572530864197531,0,0
"SHISA4",0.289076756469279,0.609506919074806,0.598765432098765,0,0
"LMOD1",0.585115033167699,0.25606927869152,0.700617283950617,1,0.33
"TIMM17A",0.329132004220158,0.0543045088502501,0.739197530864198,0,0
"SNORA70H",0.254706913709278,0.903725272812453,0.475308641975309,0,0
"RNPEP",0.344263313617595,0.0162968410480227,0.790123456790123,0,0
"ELF3-AS1",0.273504273504274,0.999999999999999,0.54320987654321,0,0
"MIR6740",0.345735371032247,0.0175436726858996,0.787037037037037,0,0
"ELF3",0.301469258602896,0.460538218337672,0.641975308641975,0,0
"LOC105371684",0.327563171432456,0.0626798586578528,0.722222222222222,0,0
"GPR37L1",0.328988298876011,0.033018871677797,0.731481481481482,0,0
"LOC105371683",0.261968751471276,0.954437152193344,0.501543209876543,0,0
"ARL8A",0.338184363353767,0.0236557831181731,0.768518518518518,0,0
"PTPN7",0.338671442967565,0.10636821492456,0.771604938271605,0,0
"PTPRVP",0.334773323799478,0.0405505429485876,0.75,0,0
"LGR6",0.262393162393162,0.999999999999999,0.503086419753086,0,0
"LOC101929388",0.253184347817599,0.692912974035507,0.469135802469136,0,0
"UBE2T",0.362872241741063,0.0025521460887508,0.824074074074074,0,0
"PPP1R12B",0.570865978806796,0.458641630634113,0.654320987654321,1,0.33
"SYT2",0.348806028982245,0.0374365070024239,0.799382716049383,0,0
"KDM5B",0.300246115333102,0.409503583722129,0.638888888888889,0,0
"PCAT6",0.330499320456642,0.0712149358329613,0.737654320987654,0,0
"MGAT4EP",0.321575725642581,0.0775174963994939,0.709876543209877,0,0
"ACTG1P25",0.280663281386642,0.561189141487432,0.567901234567901,0,0
"RABIF",0.345691804701723,0.0126092847407389,0.796296296296296,0,0
"KLHL12",0.263247863247863,0.999999999999999,0.506172839506173,0,0
"ADIPOR1",0.238164214555804,0.454537568828317,0.415123456790123,0,0
"CYB5R1",0.270953572166028,0.864956260570293,0.533950617283951,0,0
"MGAT4FP",0.254726325123099,0.87701748033479,0.475308641975309,0,0
"TMEM183A",0.282945692099355,0.689125047788534,0.577160493827161,0,0
"PPFIA4",0.320414718381601,0.201895613558719,0.70679012345679,0,0
"LOC105371687",0.262820512820513,0.999999999999999,0.50462962962963,0,0
"MYOG",0.261538461538462,0.999999999999999,0.5,0,0
"MYOPARR",0.270128996658691,0.672684499439817,0.530864197530864,0,0
"ADORA1",0.296500527149479,0.15688481109289,0.621913580246914,0,0
"MYBPH",0.349877919493532,0.00516984833104333,0.790123456790124,0,0
"CHI3L1",0.673286846968697,0.000305935577871246,0.898148148148148,1,0.33
"CHIT1",0.283823702744582,0.87043832972203,0.580246913580247,0,0
"LINC01353",0.278549837545175,0.532594703354402,0.560185185185185,0,0
"BTG2-DT",0.249678338079325,0.708937572238864,0.45679012345679,0,0
"BTG2",0.250430066527901,0.96888445572569,0.459876543209877,0,0
"FMOD",0.269230769230769,0.999999999999999,0.527777777777778,0,0
"LOC102723529",0.300380782386417,0.22684546665897,0.635802469135803,0,0
"BMNCR",0.293081326086414,0.578158017123971,0.612654320987654,0,0
"PRELP",0.333256670388437,0.0740483459479693,0.740740740740741,0,0
"OPTC",0.305348346333543,0.171060813934918,0.651234567901235,0,0
"LOC105371688",0.331055406550091,0.0629391921211925,0.737654320987654,0,0
"ATP2B4",0.282130377772516,0.777267235178831,0.574074074074074,0,0
"SNORA77",0.295135167792711,0.562214007570909,0.62037037037037,0,0
"LINC00260",0.264529914529915,0.999999999999999,0.510802469135802,0,0
"LOC102723543",0.269244816582929,0.927103634499964,0.527777777777778,0,0
"LAX1",0.36696355271142,0.00407125803887252,0.842592592592593,0,0
"ZC3H11A",0.295820096537379,0.49860963781999,0.623456790123457,0,0
"ZBED6",0.278641228466162,0.932764589971189,0.561728395061728,0,0
"SNRPE",0.363732636361423,0.000928494053472561,0.842592592592593,0,0
"LOC105371689",0.273556297947279,0.835644476340205,0.54320987654321,0,0
"LINC00303",0.298956028425922,0.238618778645116,0.632716049382716,0,0
"SOX13",0.316271162720096,0.126848034156848,0.694444444444444,0,0
"ETNK2",0.272649572649573,0.999999999999999,0.540123456790123,0,0
"ERLNC1",0.301250469636863,0.435149623287637,0.641975308641975,0,0
"REN",0.280898424799656,0.756184552706487,0.569444444444444,0,0
"KISS1",0.410687432151376,0.000131337987211006,0.922839506172839,0,0
"GOLT1A",0.606473166711973,0.22819209472676,0.777777777777778,1,0.33
"PLEKHA6",0.355677679110805,0.0349922625084171,0.827160493827161,0,0
"LINC00628",0.349137582700576,0.0257368520615798,0.797839506172839,0,0
"PPP1R15B",0.31328178370054,0.190657818840698,0.685185185185185,0,0
"PIK3C2B",0.316984136637058,0.109204788422354,0.697530864197531,0,0
"TRK-TTT3-1",0.247475810512669,0.738598691730492,0.449074074074074,0,0
"TRK-TTT3-2",0.261538461538462,0.999999999999999,0.5,0,0
"MDM4",0.279671903008392,0.407521767114158,0.564814814814815,0,0
"LRRN2-AS1",0.389090914372625,0.000222882985698516,0.898148148148148,0,0
"LRRN2",0.68723747641647,0.000176490681067249,0.929012345679012,1,0.33
"LOC105371693",0.330999155528246,0.0411779541746926,0.728395061728395,0,0
"LOC105371695",0.247524116810765,0.587730633770897,0.449074074074074,0,0
"LOC105371694",0.269289063131553,0.532594703354402,0.527777777777778,0,0
"NFASC",0.338487255662918,0.0929128531914566,0.768518518518518,0,0
"CNTN2",0.648706892029616,0.00118584455483728,0.842592592592593,1,0.33
"TMEM81",0.344024831727857,0.0254536894902134,0.790123456790123,0,0
"RBBP5",0.2837975879176,0.694701087911125,0.580246913580247,0,0
"DSTYK",0.294164213193786,0.503571625622054,0.617283950617284,0,0
"TMCC2",0.289950254215492,0.591624721254377,0.601851851851852,0,0
"TMCC2-AS1",0.261970638141214,0.886209200505625,0.501543209876543,0,0
"NUAK2",0.298623011390876,0.462097342645859,0.632716049382716,0,0
"KLHDC8A",0.319276541136581,0.27338431429686,0.703703703703704,0,0
"LEMD1-AS1",0.293362539133026,0.353145474851237,0.612654320987654,0,0
"LOC105371698",0.285006731581192,0.214865388865837,0.583333333333333,0,0
"LEMD1",0.64742611559432,0.00198162039198373,0.833333333333333,1,0.33
"BLACAT1",0.663592796822817,0.000468883167845649,0.844135802469136,1,0.33
"MIR135B",0.320934100813679,0.0395328046353825,0.699074074074074,0,0
"LEMD1-DT",0.25513678910037,0.924467115621377,0.476851851851852,0,0
"TRK-TTT8-1",0.261538461538462,0.999999999999999,0.5,0,0
"CDK18",0.303736632957975,0.388546233382287,0.651234567901235,0,0
"SLC60A1-AS1",0.602841848546197,0.0321076389572701,0.740740740740741,1,0.33
"SLC60A1",0.605230615675885,0.0216124015651426,0.743827160493827,1,0.33
"ELK4",0.309843632595301,0.188752617278054,0.672839506172839,0,0
"SLC45A3",0.325057545999446,0.078232240758062,0.722222222222222,0,0
"LOC105371701",0.296028983670115,0.450480349344509,0.623456790123457,0,0
"NUCKS1",0.32794361286441,0.0868418838071489,0.736111111111111,0,0
"RAB29",0.335375486097425,0.0305263995583741,0.759259259259259,0,0
"SLC41A1",0.349342307265212,0.0142250108552737,0.802469135802469,0,0
"PM20D1",0.37078021752361,0.00237992128200016,0.851851851851852,0,0
"LOC107985250",0.261538461538462,0.999999999999999,0.5,0,0
"PM20D1-AS1",0.22609921241808,0.195244097287141,0.368827160493827,0,0
"SLC26A9",0.356831591200931,0.00761388400895263,0.805555555555556,0,0
"SLC26A9-AS1",0.310598225441054,0.429290238660106,0.675925925925926,0,0
"LOC103021295",0.267126384614278,0.783864742683228,0.520061728395062,0,0
"RAB7B",0.322071562033453,0.260442712689909,0.716049382716049,0,0
"CTSE",0.341661142317344,0.027621345680761,0.743827160493827,0,0
"RHEX",0.658824137872647,0.000425290984489238,0.901234567901235,1,0.33
"LOC105372857",0.660936897912634,0.000194464835078284,0.901234567901235,1,0.33
"AVPR1B",0.676257726892926,0.000142114798587384,0.901234567901235,1,0.33
"LOC105372869",0.337422297961657,0.0252966477286262,0.753086419753086,0,0
"LOC105372873",0.261538461538462,0.999999999999999,0.5,0,0
"FAM72A",0.355256612698061,0.00271100367619826,0.799382716049383,0,0
"SRGAP2",0.310309446481664,0.181577527681633,0.672839506172839,0,0
"IKBKE",0.303475683135046,0.721116420876048,0.651234567901235,0,0
"MIR6769B",0.267949831376927,0.975960332601558,0.523148148148148,0,0
"RASSF5",0.337219099971248,0.0296194465365857,0.759259259259259,0,0
"EIF2D",0.303907023566866,0.173902759695339,0.651234567901235,0,0
