"draw","MinMedian","Jaccard_vs_equal","Ec","Ep","Em","Es","Ex"
473,0.930555555555556,0.538461538461538,0.610052538032034,0.204859059614408,0.131226802297008,0.00231192184461574,0.0515496782119352
474,0.91963727329581,0.739130434782609,0.0305867945905465,0.290131117587406,0.4110239031136,0.194124033979756,0.0741341507286919
475,0.921200750469043,0.818181818181818,0.237307081864092,0.21031689648403,0.194758179057198,0.31742661388743,0.0401912287072494
476,0.930555555555556,0.666666666666667,0.2069268699941,0.0333388033176606,0.600956479862302,0.0581850872048773,0.100592759621061
477,0.921200750469043,0.818181818181818,0.281060450371866,0.0981296712712001,0.23114100942663,0.360267248419696,0.0294016205106082
478,0.923583605494175,1,0.103914028372073,0.687977859429784,0.120448789811938,0.0795707787097393,0.00808854367646639
479,0.930555555555556,0.6,0.286557158431541,0.694446008285444,0.00490655331976056,0.00999630920178322,0.00409397076147113
480,0.91963727329581,0.739130434782609,0.0487444206315386,0.159315761150962,0.19113296338233,0.337947913529589,0.262858941305581
481,0.938491649873764,0.538461538461538,0.0181454293348096,0.020990551624401,0.846983010380352,0.00519730179312956,0.108683706867308
482,0.944705023973317,0.25,0.0105085988146362,0.298996837889656,0.318310676416282,0.00295146049742695,0.369232426381999
483,0.930555555555556,0.666666666666667,0.32079688321003,0.199149800361441,0.0451001940091838,0.132806956594972,0.302146165824373
484,0.921200750469043,0.666666666666667,0.0106694331671937,0.10060617046512,0.0712974719997083,0.349908444750327,0.467518479617651
485,0.930555555555556,0.666666666666667,0.238248108022567,0.110118532028154,0.36723417595582,0.0615768111335892,0.22282237285987
486,0.932098765432099,0.6,0.217425599629876,0.509480539172015,0.00520722365436808,0.0343153370280056,0.233571300515735
487,0.923583605494175,1,0.161922985116113,0.114946348087486,0.503732140254002,0.134033395891193,0.0853651306512058
488,0.91963727329581,0.739130434782609,0.0838382196107548,0.244586409548922,0.222099456873611,0.307971473420984,0.141504440545729
489,0.91963727329581,0.739130434782609,0.0501978822678341,0.392127026365416,0.0457594176862223,0.426335642097511,0.0855800315830167
490,0.91963727329581,0.666666666666667,0.0093986930971568,0.131519254684828,0.173629872749765,0.487486020749189,0.197966158719061
491,0.921200750469043,0.666666666666667,0.0154832121129245,0.323648208891546,0.380630612597443,0.140685431614099,0.139552534783988
492,0.930555555555556,0.666666666666667,0.373074834904828,0.25838875262762,0.00432456021437264,0.128606515439823,0.235605336813357
493,0.926670025247261,0.904761904761905,0.419409707263755,0.178025951499139,0.029547044263391,0.22750045915585,0.145516837817865
494,0.926670025247261,0.904761904761905,0.396009533224693,0.196795018457411,0.014262639079361,0.25408036178299,0.138852447455544
495,0.933862020244134,0.6,0.00227388800824372,0.152763241837917,0.459655183811151,0.077849478632399,0.30745820771029
496,0.930555555555556,0.538461538461538,0.433888696449441,0.213235274844995,0.224039941313215,0.00838884984056653,0.120447237551782
497,0.930555555555556,0.6,0.183802736387433,0.306098634498558,0.18933500212494,0.0196908775506865,0.301072749438383
498,0.930555555555556,0.6,0.64044116963829,0.167986138729307,0.0135461980024932,0.0327292824008351,0.145297211229074
499,0.921200750469043,0.818181818181818,0.0474883735774412,0.346641179165319,0.213655969988405,0.218535301750103,0.173679175518732
500,0.926670025247261,0.904761904761905,0.230205599714509,0.0122183189427313,0.00170131698117669,0.274908959634869,0.480965804726714
