"Gene","adjP_Condition","Ec","Ep","Em","Es","Ex","AUC_Microarray","AUC_RNAseq","Ex_train"
"DBNDD1",1.00365108130581e-06,0.0465129220634386,0.999989318304316,1,0.33,0.702121640735502,0.814285714285714,0.845679012345679,0.677685950413223
"POLM",0.0490057156466869,0.00431398359372306,0.999971340101399,0,0,0.621923620933522,0.764285714285714,0.787037037037037,0.590909090909091
"SH3BP4",1.64084596805433e-05,0.017297339483384,0.999974117291881,0,0,0.603960396039604,0.883333333333333,0.753086419753086,0.797520661157025
"TNS4",4.25722136843215e-09,0.0855259176182413,0.999992518474241,1,0.33,0.564356435643564,0.920238095238095,0.728395061728395,0.861570247933884
"METTL2B",0.0154238807358929,0.00499395094250692,0.999965246590008,0,0,0.425742574257426,0.757142857142857,0.641975308641975,0.578512396694215
"PDCD4-AS1",3.58146556721979e-06,0.0378275809024735,0.999987773655105,0,0,0.811881188118812,0.90297619047619,0.882716049382716,0.831611570247934
"LOC100996756",0.0380855176080712,0.0053604314561764,0.999975338792379,0,0,0.413790664780764,0.634523809523809,0.774691358024691,0.365702479338843
"SMIM14",4.75400292549572e-16,0.12981722231952,0.999990443219551,0,0,0.772277227722772,0.992857142857143,0.858024691358025,0.987603305785124
"LAMA1",6.23863783803626e-18,0.265216991501297,0.999995915997777,1,0.33,0.811881188118812,0.996428571428571,0.882716049382716,0.993801652892562
"ZDHHC9",1.14357889903604e-12,0.0694797712675135,0.999984900943218,0,0,0.797029702970297,0.991666666666667,0.873456790123457,0.985537190082645
"PPIL1",2.77360363290095e-17,0.104345220634257,0.999986259648877,0,0,0.891089108910891,0.972619047619048,0.932098765432099,0.952479338842975
"ST6GALNAC6",2.58227272368244e-11,0.166113287091968,0.999996032471592,1,0.33,0.683168316831683,0.986904761904762,0.802469135802469,0.977272727272727
"SLC35B3",3.40593288638537e-08,0.0248129454508155,0.999971612284044,0,0,0.603960396039604,0.960119047619048,0.753086419753086,0.930785123966942
"AXIN2",3.93806379679319e-10,0.0778979675588161,0.999990165636318,1,0.33,0.549504950495049,0.983333333333333,0.719135802469136,0.971074380165289
"POLR1A",6.83964511954512e-13,0.0503651345237665,0.999977729806315,0,0,0.837694483734088,0.898809523809524,0.929012345679012,0.824380165289256
"ZNF703",3.03507429742988e-08,0.037643424548817,0.99998203523145,0,0,0.554455445544554,0.986904761904762,0.722222222222222,0.977272727272727
"TRMT6",2.31198277910262e-08,0.0436924750152111,0.999984603054324,0,0,0.715346534653465,0.936904761904762,0.822530864197531,0.890495867768595
"HSD3B7",9.41328976594861e-05,0.025610783721716,0.999986410488198,0,0,0.53960396039604,0.876190476190476,0.712962962962963,0.785123966942149
"NUDT5",8.29325761681637e-07,0.0182472902475698,0.999968286478835,0,0,0.683168316831683,0.883928571428571,0.802469135802469,0.798553719008264
"OTUD6B",8.11848720152307e-10,0.0470844814887808,0.999982719102764,0,0,0.722772277227723,0.923809523809524,0.827160493827161,0.867768595041322
"LPCAT2",3.53617742979437e-06,0.0204023698391026,0.999975088088989,0,0,0.53960396039604,0.927380952380952,0.712962962962963,0.87396694214876
"CENPK",1.31541581065992e-05,0.0161544430000134,0.999971490847207,0,0,0.653465346534653,0.8,0.783950617283951,0.652892561983471
"APLN",5.21738883078916e-06,0.0365109934503453,0.999987699916437,1,0.33,0.389922206506365,0.619642857142857,0.901234567901235,0.339876033057851
"DHX33",1.06444749626796e-06,0.0158721222387675,0.99996385562296,0,0,0.534653465346535,0.925,0.709876543209877,0.869834710743802
"FLVCR1",9.60597680322276e-06,0.0165423388208329,0.999971370608495,0,0,0.46039603960396,0.902380952380952,0.66358024691358,0.830578512396694
"KCNE3",9.27267708898064e-08,0.0356904408442044,0.999982309246442,0,0,0.623762376237624,0.932142857142857,0.765432098765432,0.882231404958678
"ENPP3",7.23165933759051e-05,0.0283038952751908,0.999987533890363,0,0,0.287128712871287,0.9,0.555555555555556,0.826446280991736
"FIGN",3.80710277128081e-05,0.0145220833735583,0.999971266328887,0,0,0.675388967468175,0.797619047619048,0.805555555555556,0.648760330578512
"NEU4",2.02281901571441e-08,0.0712520042931786,0.999991477910654,1,0.33,0.777227722772277,0.895238095238095,0.861111111111111,0.818181818181818
"YWHAG",6.34590532607032e-14,0.04601783507057,0.999973071103524,0,0,0.683168316831683,0.998809523809524,0.802469135802469,0.997933884297521
"TMEM9",1.00077678109574e-12,0.0533985741309106,0.999979460948431,0,0,0.683168316831683,0.975,0.802469135802469,0.956611570247934
"CXXC5",4.76124025199666e-15,0.082066101066093,0.999984628380335,0,0,0.762376237623762,1,0.851851851851852,1
"XRN2",3.83503739883069e-05,0.0150730945552562,0.999972433222136,0,0,0.528359264497878,0.705952380952381,0.854938271604938,0.489669421487603
"NOB1",1.11946945314929e-13,0.0629412625437356,0.999981412286489,0,0,0.732673267326733,0.982142857142857,0.833333333333333,0.96900826446281
"NAA20",1.7605119827002e-10,0.048690916007486,0.999981971345722,0,0,0.826732673267327,0.963095238095238,0.891975308641975,0.935950413223141
"FBXW5",8.85559663445049e-08,0.0212056831542808,0.999968356559297,0,0,0.737623762376238,0.871428571428571,0.83641975308642,0.776859504132231
"XPO5",1.00613934721308e-18,0.114653695346017,0.999986435007234,0,0,0.886138613861386,0.983333333333333,0.929012345679012,0.971074380165289
"FAM107B",1.70777503294323e-11,0.0730849209808149,0.99998742754942,0,0,0.673267326732673,0.989285714285714,0.796296296296296,0.981404958677686
"C1orf198",4.04088491544658e-14,0.0616209296767008,0.999980219147427,0,0,0.797029702970297,1,0.873456790123457,1
"CCNDBP1",3.15565417783482e-15,0.0881913673964748,0.999985667657797,0,0,0.886138613861386,0.998809523809524,0.929012345679012,0.997933884297521
"NOP58",5.99953720996105e-17,0.091724038022879,0.999984388110248,0,0,0.777227722772277,0.996428571428571,0.861111111111111,0.993801652892562
"DCUN1D5",5.35932382281568e-18,0.109407893158814,0.999986343750507,0,0,0.871287128712871,0.991666666666667,0.919753086419753,0.985537190082645
"HDHD2",1.82002456177272e-09,0.0318094733395802,0.999974309765446,0,0,0.806930693069307,0.949404761904762,0.87962962962963,0.912190082644628
"MRPS23",1.42947483507143e-10,0.0436237924610996,0.999979362457034,0,0,0.782178217821782,0.951190476190476,0.864197530864197,0.915289256198347
"NEK6",3.01354028164991e-11,0.0412340696109074,0.999976328175291,0,0,0.801980198019802,0.979761904761905,0.876543209876543,0.964876033057851
"RHOU",2.20128048175665e-16,0.119539730540001,0.999989110597416,0,0,0.930693069306931,0.992857142857143,0.95679012345679,0.987603305785124
"YPEL3",0.00173023163447188,0.00871007502455684,0.999969951866802,0,0,0.562729844413013,0.727380952380952,0.768518518518518,0.526859504132231
"TIMM21",3.09209656650079e-07,0.0199283934584992,0.999968967247246,0,0,0.618811881188119,0.923809523809524,0.762345679012346,0.867768595041322
"SESN2",1.44560943954386e-11,0.0483557404039915,0.999979517350683,0,0,0.707920792079208,0.969047619047619,0.817901234567901,0.946280991735537
"ARV1",3.39543786723853e-10,0.0374037010226902,0.999976533200924,0,0,0.737623762376238,0.973809523809524,0.83641975308642,0.954545454545455
"UBE2T",4.00495515264453e-14,0.0881387769244467,0.999986946404852,0,0,0.717821782178218,0.982142857142857,0.824074074074074,0.96900826446281
"CGN",2.23006870200363e-09,0.0541411347482295,0.999986143953213,1,0.33,0.811881188118812,0.963095238095238,0.882716049382716,0.935950413223141
"MAD2L2",3.98234851163805e-10,0.0510618545011738,0.999983643589756,0,0,0.688118811881188,0.944642857142857,0.805555555555556,0.903925619834711
"GSKIP",8.84537587687062e-13,0.0673899613608356,0.999984181871902,0,0,0.707920792079208,0.990476190476191,0.817901234567901,0.983471074380165
"EPDR1",1.19192280238462e-05,0.0319529926051841,0.999986731244801,0,0,0.589108910891089,0.921428571428571,0.743827160493827,0.863636363636364
"STRADB",1.82382852372964e-13,0.0600782197426792,0.999980766075596,0,0,0.792079207920792,0.98452380952381,0.87037037037037,0.973140495867769
"GJB2",0.0295058191313575,0.00431536469466628,0.999966093976381,0,0,0.297029702970297,0.820238095238095,0.561728395061728,0.68801652892562
"TSHZ1",7.06808747339744e-08,0.0315872848439726,0.999979290042401,0,0,0.712871287128713,0.917857142857143,0.820987654320988,0.857438016528926
"NAT14",2.58807775904008e-05,0.0252082059486707,0.999983862060664,0,0,0.658415841584158,0.857142857142857,0.787037037037037,0.752066115702479
"WDR24",0.0120997603641329,0.00634221458962799,0.99997147504864,0,0,0.435643564356436,0.795238095238095,0.648148148148148,0.644628099173554
"FERMT3",0.000314440899313544,0.0209416807844586,0.999985377071844,0,0,0.633663366336634,0.863095238095238,0.771604938271605,0.762396694214876
"EBPL",1.24784419348503e-09,0.0360539896834995,0.999977171547873,0,0,0.663366336633663,0.945238095238095,0.790123456790123,0.90495867768595
"PRADC1",3.43446262410716e-09,0.0390935920326585,0.999980306009602,0,0,0.693069306930693,0.951190476190476,0.808641975308642,0.915289256198347
"NTN4",0.00192709865685294,0.00969768613311609,0.999973772912389,0,0,0.543635077793494,0.71547619047619,0.734567901234568,0.506198347107438
"CCDC3",0.00108832948683711,0.0184939514475143,0.999986099809463,0,0,0.608910891089109,0.764285714285714,0.756172839506173,0.590909090909091
"FGFRL1",7.79769522950932e-15,0.141156061696936,0.999992305274257,0,0,0.821782178217822,0.958333333333333,0.888888888888889,0.927685950413223
"TRPM7",3.28369188753202e-07,0.0192553373109082,0.999967931436558,0,0,0.594059405940594,0.926190476190476,0.746913580246914,0.871900826446281
"TXNDC11",4.52906062613666e-11,0.0388120848226626,0.99997515839466,0,0,0.792079207920792,0.948809523809524,0.87037037037037,0.911157024793388
"SUGT1",1.39188738795291e-07,0.0213616857601816,0.999969552976102,0,0,0.643564356435644,0.907142857142857,0.777777777777778,0.838842975206612
"ATL1",1.8732683430829e-05,0.0157817497414114,0.999971757831249,0,0,0.737623762376238,0.886904761904762,0.83641975308642,0.803719008264463
"MS4A7",0.00350824962982357,0.00984787695347829,0.999976932248186,0,0,0.505445544554455,0.691666666666667,0.759259259259259,0.464876033057851
"BOK",2.24427106328054e-09,0.0740932766608837,0.999990577508012,0,0,0.673267326732673,0.939285714285714,0.796296296296296,0.894628099173554
"ALG1",1.30688734309472e-06,0.0223358578997001,0.999975476739663,0,0,0.707920792079208,0.846428571428571,0.817901234567901,0.733471074380165
"PSMG3",2.1455020760974e-08,0.0272299742806631,0.99997360355793,0,0,0.707920792079208,0.935714285714286,0.817901234567901,0.888429752066116
"DHX37",7.31953487648136e-10,0.0442485607430055,0.9999813406398,0,0,0.732673267326733,0.913095238095238,0.833333333333333,0.849173553719008
"GLIS2",8.88053205224071e-05,0.0174357633137469,0.999978673242705,0,0,0.633663366336634,0.776190476190476,0.771604938271605,0.611570247933884
"NUF2",6.90764431792321e-14,0.110573676839595,0.999990341615795,1,0.33,0.633663366336634,0.985714285714286,0.771604938271605,0.975206611570248
"CYP2S1",0.000758500129240389,0.0127393439845957,0.999977382008795,1,0.33,0.637199434229137,0.773809523809524,0.777777777777778,0.607438016528926
"ENKD1",0.000198085652984161,0.0179484270142791,0.999981354797757,0,0,0.514851485148515,0.855952380952381,0.697530864197531,0.75
"LYAR",7.57936665691647e-16,0.0849890146785117,0.999984279571883,0,0,0.811881188118812,0.986904761904762,0.882716049382716,0.977272727272727
"GBP3",9.55405596400081e-08,0.0477425829510506,0.999987457911943,0,0,0.668316831683168,0.896428571428571,0.79320987654321,0.820247933884298
"CXCL16",6.07198755015867e-10,0.0457931974751129,0.999981875099659,0,0,0.772277227722772,0.967857142857143,0.858024691358025,0.944214876033058
"COPG2",0.000234937188911006,0.0132443310820686,0.999974387056416,0,0,0.569306930693069,0.835714285714286,0.731481481481482,0.714876033057851
"RGMA",0.00478005522811525,0.00789037010033943,0.999972318593109,1,0.33,0.516902404526167,0.698809523809524,0.703703703703704,0.477272727272727
"CRISPLD1",5.58669052762264e-05,0.0317648449900693,0.999988811530453,0,0,0.742220650636492,0.839285714285714,0.861111111111111,0.721074380165289
"HAGHL",2.63531664118034e-06,0.0203527221736627,0.999974375092932,1,0.33,0.451980198019802,0.658333333333333,0.830246913580247,0.40702479338843
"SPECC1",9.11511602197827e-10,0.0556909799638902,0.999985883519781,0,0,0.747524752475248,0.973809523809524,0.842592592592593,0.954545454545455
"CPLX1",8.76605591418472e-05,0.0294630817021548,0.999988418383916,0,0,0.603960396039604,0.863095238095238,0.753086419753086,0.762396694214876
"CLDN2",7.19641335409735e-08,0.10907992096804,0.999995853001224,1,0.33,0.767043847241867,0.854761904761905,0.861111111111111,0.747933884297521
"DLL4",4.59171054555208e-05,0.0165921421244468,0.999975679704747,0,0,0.504950495049505,0.791666666666667,0.691358024691358,0.638429752066116
"SYT4",0.0262870188070587,0.00551997056563256,0.999973123691314,1,0.33,0.135007072135785,0.460714285714286,0.765432098765432,0.0640495867768595
"ANKRD39",5.78497744673894e-08,0.0250208684910805,0.999972816286179,0,0,0.727722772277228,0.916666666666667,0.830246913580247,0.855371900826446
"RPS6KL1",0.00184753845076814,0.0109331157030972,0.999976857250061,0,0,0.523585572842998,0.70297619047619,0.827160493827161,0.484504132231405
"PDZD4",0.814825685628195,4.28130504034168e-05,0.999788755132597,1,0.33,0.457708628005658,0.661904761904762,0.814814814814815,0.413223140495868
"PKIB",2.69052556338768e-19,0.387816903021214,0.999997664699435,1,0.33,0.866336633663366,1,0.916666666666667,1
"TMEFF2",0.135397477200786,0.00173613374966817,0.999951103879185,1,0.33,0.637199434229137,0.773809523809524,0.885802469135803,0.607438016528926
"KIAA1549",4.65298311420652e-20,0.198300944545756,0.999992558183546,1,0.33,0.881188118811881,0.991666666666667,0.925925925925926,0.985537190082645
"AADAT",0.000482462308443482,0.0139085321416823,0.999978047081878,0,0,0.707920792079208,0.821428571428571,0.817901234567901,0.690082644628099
"ITLN1",3.6698697805817e-07,0.10845670243861,0.999996485825353,1,0.33,0.559405940594059,0.891666666666667,0.725308641975309,0.81198347107438
"OLFM2",0.00959212320105888,0.00788157339207537,0.999976235543266,0,0,0.434794908062235,0.647619047619048,0.682098765432099,0.388429752066116
"RNF112",1.94822310095241e-08,0.0542810146141382,0.999987971525196,1,0.33,0.656294200848656,0.785714285714286,0.882716049382716,0.628099173553719
"GPR34",0.00118665192446642,0.0129628810141635,0.99997936030248,0,0,0.623762376237624,0.816666666666667,0.765432098765432,0.681818181818182
"ZFAND4",2.4620538224007e-05,0.015168747465349,0.999971317211973,0,0,0.643564356435644,0.838095238095238,0.777777777777778,0.71900826446281
"TMEM191A",0.0214378090976318,0.00749735319034007,0.999979680312932,0,0,0.532178217821782,0.723809523809524,0.708333333333333,0.520661157024793
"C19orf33",1.55496468765761e-07,0.0433551127389476,0.999986428429606,1,0.33,0.618811881188119,0.94047619047619,0.762345679012346,0.896694214876033
"RASD2",0.023720435005636,0.00566827884046127,0.999973084446163,1,0.33,0.450495049504951,0.669047619047619,0.657407407407407,0.425619834710744
"ZMYND12",0.000194071737716375,0.0194470083140149,0.99998294441799,0,0,0.48019801980198,0.911904761904762,0.675925925925926,0.847107438016529
"CELF4",0.00713101020287649,0.00593483662981928,0.999965356054896,1,0.33,0.224752475247525,0.516666666666667,0.771604938271605,0.161157024793388
"CD163L1",1.02623401172584e-10,0.113920470704574,0.999993567811647,1,0.33,0.87015558698727,0.919047619047619,0.919753086419753,0.859504132231405
"TMPRSS13",7.78472484297377e-06,0.0317315691077218,0.999986020370763,1,0.33,0.663932107496464,0.79047619047619,0.79320987654321,0.636363636363636
"SGIP1",0.000652160223212547,0.0195623058509072,0.999985830242938,0,0,0.650565770862801,0.782142857142857,0.898148148148148,0.621900826446281
"RGS22",0.00272706082073284,0.0125865455755807,0.999981621180645,0,0,0.564639321074965,0.728571428571429,0.783950617283951,0.528925619834711
"RADIL",0.146333198586136,0.00181025270176969,0.999955130301094,1,0.33,0.335502121640736,0.585714285714286,0.660493827160494,0.28099173553719
"MND1",1.91358533451592e-12,0.0843324281184072,0.99998828996161,1,0.33,0.683168316831683,0.953571428571429,0.802469135802469,0.919421487603306
"DMRT2",0.0311980539957097,0.00605268786062234,0.999976982598137,0,0,0.415700141442716,0.635714285714286,0.672839506172839,0.367768595041322
"CCL26",0.00134577169793323,0.0157301683089418,0.999983805247702,0,0,0.579207920792079,0.761904761904762,0.737654320987654,0.586776859504132
"KCNH3",0.000930830394578832,0.0115553480665733,0.999975590825683,0,0,0.128712871287129,0.783333333333333,0.45679012345679,0.62396694214876
"CECR2",0.0818372314509355,0.0021757269235131,0.999951161536538,1,0.33,0.25990099009901,0.641666666666667,0.53858024691358,0.378099173553719
"SLC23A1",1.46572985169443e-10,0.101192269839275,0.999992589965895,0,0,0.673267326732673,0.989285714285714,0.796296296296296,0.981404958677686
"CHST9",0.00583962015908209,0.00978505239873309,0.999979095574324,1,0.33,0.574186704384724,0.73452380952381,0.75,0.539256198347108
"SLC4A11",8.72552770525177e-06,0.032875860090983,0.99998675238553,1,0.33,0.66966053748232,0.794047619047619,0.839506172839506,0.642561983471074
"C1QTNF2",0.0343363515357035,0.00483872952514365,0.999971442722693,0,0,0.388012729844413,0.618452380952381,0.83641975308642,0.337809917355372
